PLAYER_ID,name,team,height,weight,age,ppg,ts_pct,on_ball_def_fg_pct,blk,reb,ast,tov,off_rating,stl,def_rating,combine_max_vertical,combine_lane_agility,charges_drawn,loose_balls_recovered,box_outs
1630532,Franz Wagner,ORL,82,220,23.0,24.2,0.558,0.476,0.4,5.7,4.7,2.3,111.8,1.3,105.8,,,0.08,0.67,0.45
1627832,Fred VanVleet,HOU,72,197,31.0,14.1,0.515,0.461,0.4,3.7,5.6,1.5,115.0,1.6,108.8,,,0.02,0.75,0.47
1641713,GG Jackson,MEM,81,210,20.0,7.2,0.482,0.483,0.2,3.2,1.0,1.1,112.7,0.4,118.6,37.0,11.39,0.0,0.37,0.22
1629216,Gabe Vincent,LAL,74,200,29.0,6.4,0.536,0.45,0.2,1.3,1.4,0.6,111.8,0.7,110.7,,,0.17,0.42,0.39
202066,Garrett Temple,TOR,77,195,39.0,1.9,0.406,0.473,0.1,1.0,1.1,0.4,106.6,0.6,111.1,,,0.05,0.21,0.11
1629726,Garrison Mathews,ATL,78,215,28.0,7.5,0.606,0.507,0.3,1.9,1.3,0.7,107.9,0.6,111.4,,,0.24,0.29,0.31
203914,Gary Harris,ORL,76,210,30.0,3.0,0.524,0.426,0.3,1.3,0.6,0.4,110.4,0.5,103.2,,,0.0,0.36,0.2
1627780,Gary Payton II,GSW,74,195,32.0,6.5,0.635,0.477,0.3,3.0,1.3,0.6,113.5,0.8,110.1,38.5,11.57,0.0,0.51,0.36
1629018,Gary Trent Jr.,MIL,77,204,26.0,11.1,0.591,0.493,0.1,2.3,1.2,0.6,115.9,1.0,114.0,39.5,11.37,0.0,0.26,0.08
1627777,Georges Niang,ATL,79,230,32.0,9.9,0.607,0.492,0.2,3.4,1.4,1.0,118.7,0.4,114.1,31.0,11.64,0.04,0.36,0.79
203507,Giannis Antetokounmpo,MIL,83,243,30.0,30.4,0.625,0.453,1.2,11.9,6.5,3.1,118.9,0.9,111.7,,,0.0,0.66,0.9
1629048,Goga Bitadze,ORL,82,250,25.0,7.2,0.631,0.45,1.4,6.6,2.0,1.0,110.1,0.7,107.4,,,0.0,0.39,1.54
1641711,Gradey Dick,TOR,78,200,21.0,14.4,0.543,0.499,0.2,3.6,1.8,1.5,110.3,0.9,116.1,34.0,11.13,0.11,0.61,0.26
1629684,Grant Williams,CHA,78,236,26.0,10.4,0.596,0.474,0.8,5.1,2.3,1.8,114.9,1.1,113.3,31.5,10.83,0.31,0.69,2.25
1628960,Grayson Allen,PHX,76,198,29.0,10.6,0.631,0.473,0.3,3.0,2.1,1.2,114.7,0.8,118.0,40.5,10.31,0.02,0.59,0.4
1627824,Guerschon Yabusele,PHI,80,265,29.0,11.0,0.616,0.521,0.3,5.6,2.1,1.2,113.5,0.8,116.7,,,0.11,0.54,1.63
1630611,Gui Santos,GSW,78,185,23.0,4.1,0.575,0.466,0.2,3.1,1.4,0.8,117.8,0.4,107.3,,,0.0,0.46,0.75
203084,Harrison Barnes,SAS,80,225,33.0,12.3,0.656,0.504,0.2,3.8,1.7,0.6,114.5,0.5,115.6,39.5,10.93,0.01,0.43,0.79
1631127,Harrison Ingram,SAS,77,230,22.0,0.8,0.5,0.625,0.0,1.8,0.6,0.2,132.0,0.6,92.0,35.0,11.36,0.0,0.2,0.0
1629312,Haywood Highsmith,MIA,77,220,28.0,6.5,0.583,0.473,0.5,3.4,1.5,0.7,111.8,0.9,110.4,,,0.0,0.42,0.54
1630529,Herbert Jones,NOP,79,206,26.0,10.3,0.541,0.5,0.5,3.9,3.3,1.8,111.8,1.9,112.5,36.5,11.02,0.2,0.45,1.0
1641816,Hunter Tyson,DEN,80,215,25.0,2.6,0.506,0.483,0.1,1.5,0.4,0.3,98.5,0.2,108.7,,,0.03,0.28,0.2
1630193,Immanuel Quickley,TOR,74,190,26.0,17.1,0.57,0.49,0.1,3.5,5.8,1.8,109.0,0.7,110.7,35.5,11.21,0.0,0.34,0.28
1642403,Isaac Jones,SAC,81,245,24.0,3.4,0.678,0.456,0.3,1.4,0.3,0.4,104.6,0.1,115.1,35.0,11.49,0.0,0.15,0.33
1630171,Isaac Okoro,CLE,77,225,24.0,6.1,0.587,0.423,0.3,2.4,1.2,0.4,122.1,0.6,109.7,,,0.04,0.48,0.56
1642268,Isaiah Collier,UTA,75,210,20.0,8.7,0.494,0.508,0.2,3.3,6.3,2.9,108.3,0.9,118.6,34.0,10.77,0.06,0.51,0.1
1642384,Isaiah Crawford,SAC,78,220,23.0,0.9,0.509,0.357,0.1,0.5,0.1,0.1,112.0,0.1,92.7,,,0.0,0.0,0.5
1628392,Isaiah Hartenstein,OKC,84,250,27.0,11.2,0.599,0.464,1.1,10.7,3.8,1.7,118.3,0.8,105.3,,,0.0,0.53,2.63
1630543,Isaiah Jackson,IND,81,205,23.0,7.0,0.6,0.413,1.6,5.6,1.0,1.0,112.5,0.6,107.1,,,0.0,0.4,0.6
1630198,Isaiah Joe,OKC,75,165,25.0,10.2,0.617,0.462,0.1,2.6,1.6,0.5,119.9,0.6,104.1,,,0.23,0.53,0.23
1630600,Isaiah Mobley,PHI,80,238,25.0,6.0,0.381,0.529,1.0,4.0,5.0,0.0,92.7,1.0,110.0,32.0,12.7,0.0,0.0,0.0
1641815,Isaiah Stevens,MIA,72,185,24.0,0.0,0.0,,0.0,0.7,0.0,0.0,61.5,0.3,30.8,,,0.0,0.0,0.0
1630191,Isaiah Stewart,DET,80,250,24.0,6.0,0.616,0.432,1.4,5.5,1.7,0.9,109.1,0.4,108.6,,,0.0,0.38,1.61
1631209,Isaiah Wong,CHA,75,185,24.0,6.0,0.5,0.451,0.0,1.6,1.4,0.9,100.0,0.6,102.6,37.0,10.93,0.06,0.59,0.06
1627826,Ivica Zubac,LAC,84,240,28.0,16.8,0.641,0.458,1.1,12.6,2.7,1.6,116.5,0.7,107.1,,,0.0,0.44,2.6
1631120,JD Davison,BOS,73,195,22.0,2.1,0.445,0.318,0.1,0.8,0.8,0.8,91.7,0.3,105.4,37.0,11.38,0.0,0.1,0.2
1630550,JT Thor,WAS,81,203,22.0,3.6,0.517,0.402,0.5,2.4,0.3,0.5,95.3,0.4,115.3,35.0,12.19,0.0,0.24,0.47
1629630,Ja Morant,MEM,74,174,25.0,23.2,0.563,0.458,0.2,4.1,7.3,3.7,116.4,1.2,109.6,,,0.1,0.58,0.28
1642266,Ja'Kobe Walter,TOR,77,180,20.0,8.6,0.523,0.467,0.2,3.1,1.6,1.0,108.6,0.8,111.1,38.5,11.0,0.08,0.52,0.26
1631095,Jabari Smith Jr.,HOU,82,220,22.0,12.2,0.562,0.473,0.7,7.0,1.1,1.1,113.4,0.4,106.1,,,0.0,0.46,0.88
1631133,Jabari Walker,POR,79,237,22.0,5.2,0.601,0.45,0.1,3.5,0.6,0.6,108.1,0.6,107.6,32.5,11.53,0.02,0.43,0.49
1629098,Jack McVeigh,HOU,80,215,29.0,1.6,0.412,0.455,0.2,0.6,0.1,0.2,84.7,0.0,93.9,,,0.0,0.2,0.0
1642050,Jackson Rowe,GSW,79,210,28.0,3.7,0.56,0.357,0.0,1.8,0.7,0.2,116.4,0.7,103.5,,,0.0,0.0,1.25
1631210,Jacob Toppin,ATL,80,200,25.0,1.4,0.523,0.394,0.0,0.9,0.4,0.2,89.9,0.1,104.4,,,0.0,0.0,0.33
1630702,Jaden Hardy,DAL,75,198,22.0,8.7,0.549,0.475,0.1,1.6,1.4,1.4,108.3,0.5,111.6,,,0.04,0.53,0.23
1631093,Jaden Ivey,DET,76,195,23.0,17.6,0.569,0.481,0.4,4.1,4.0,3.0,110.5,0.9,114.6,,,0.0,0.9,0.37
1630183,Jaden McDaniels,MIN,81,185,24.0,12.2,0.562,0.46,0.9,5.7,2.0,1.2,113.9,1.3,109.9,,,0.01,0.73,0.4
1630531,Jaden Springer,UTA,76,202,22.0,2.5,0.511,0.484,0.1,1.3,0.8,0.4,105.6,0.6,108.9,41.5,11.46,0.0,0.29,0.25
203109,Jae Crowder,SAC,78,235,34.0,2.6,0.467,0.588,0.0,2.2,0.7,0.4,101.9,0.3,109.2,34.5,11.45,0.0,0.29,0.29
1630256,Jae'Sean Tate,HOU,76,230,29.0,3.6,0.557,0.392,0.1,2.3,0.9,0.4,111.0,0.5,104.7,,,0.17,0.26,0.53
1626143,Jahlil Okafor,IND,82,270,29.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,125.0,0.0,62.5,,,0.0,1.0,0.0
1642443,Jahmir Young,CHI,73,185,24.0,1.8,0.935,0.889,0.0,0.5,1.0,0.2,110.0,0.0,123.5,,,0.0,0.0,0.0
1631170,Jaime Jaquez Jr.,MIA,78,225,24.0,8.6,0.543,0.414,0.2,4.4,2.5,1.5,107.9,0.9,113.9,39.0,11.21,0.0,0.57,0.54
1631222,Jake LaRavia,SAC,79,235,23.0,6.9,0.591,0.49,0.3,3.9,2.4,1.3,115.0,0.9,111.2,34.0,10.58,0.0,0.67,0.27
1627751,Jakob Poeltl,TOR,84,260,29.0,14.5,0.641,0.482,1.2,9.6,2.8,1.9,111.2,1.2,111.9,,,0.02,0.61,2.04
1641779,Jalen Bridges,PHX,80,225,24.0,1.1,0.514,0.2,0.0,0.5,0.0,0.5,98.4,0.0,88.7,32.0,11.14,0.0,0.0,0.5
1628973,Jalen Brunson,NYK,74,190,28.0,26.0,0.605,0.487,0.1,2.9,7.3,2.5,118.3,0.9,115.7,37.0,10.59,0.31,0.68,0.32
1631105,Jalen Duren,DET,82,250,21.0,11.8,0.703,0.5,1.1,10.3,2.7,1.7,115.5,0.7,114.0,,,0.0,0.36,2.27
1630224,Jalen Green,HOU,76,186,23.0,21.0,0.544,0.47,0.3,4.6,3.4,2.5,113.8,0.9,111.1,,,0.01,0.39,0.16
1641720,Jalen Hood-Schifino,PHI,77,210,22.0,7.1,0.494,0.462,0.5,1.8,2.5,1.2,107.2,0.3,123.5,,,0.0,0.27,0.2
1630552,Jalen Johnson,ATL,80,219,23.0,18.9,0.569,0.432,1.0,10.0,5.0,2.9,111.8,1.6,110.2,,,0.0,0.58,0.67
1629667,Jalen McDaniels,SAC,81,190,27.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,81.3,0.3,77.8,33.5,11.54,0.0,0.0,0.0
1629618,Jalen Pickett,DEN,74,202,25.0,4.1,0.545,0.386,0.1,1.4,2.2,0.5,112.6,0.4,109.7,33.0,11.91,0.0,0.27,0.49
1630188,Jalen Smith,CHI,81,215,25.0,8.2,0.586,0.474,0.7,5.6,1.0,0.6,110.3,0.3,111.5,,,0.05,0.3,1.08
1630591,Jalen Suggs,ORL,77,205,24.0,16.2,0.536,0.454,0.9,4.0,3.7,2.9,105.7,1.5,104.8,,,0.17,0.77,0.31
1631114,Jalen Williams,OKC,77,211,24.0,21.6,0.573,0.417,0.7,5.3,5.1,2.2,116.7,1.6,106.5,39.0,11.13,0.06,0.9,0.72
1630592,Jalen Wilson,BKN,78,220,24.0,9.5,0.541,0.486,0.1,3.4,1.8,1.0,106.9,0.5,113.7,35.0,11.26,0.0,0.43,0.83
1631288,Jamal Cain,NOP,78,191,26.0,5.3,0.544,0.414,0.2,2.3,0.6,0.6,106.4,0.6,119.3,,,0.0,0.36,0.12
1627750,Jamal Murray,DEN,76,215,28.0,21.4,0.584,0.477,0.5,3.9,6.0,2.1,122.0,1.4,115.5,,,0.01,0.7,0.27
1642347,Jamal Shead,TOR,73,200,22.0,7.1,0.499,0.499,0.1,1.5,4.2,1.6,105.5,0.8,113.3,37.5,10.87,0.11,0.36,0.16
1631123,Jamaree Bouyea,MIL,74,180,26.0,3.4,0.581,0.458,0.4,1.0,2.0,1.6,118.5,0.8,117.8,,,0.0,0.5,0.0
201935,James Harden,LAC,77,220,35.0,22.8,0.582,0.474,0.7,5.8,8.7,4.3,115.4,1.5,109.2,37.0,11.1,0.03,0.78,0.47
201949,James Johnson,IND,79,240,38.0,0.7,0.35,0.385,0.2,0.5,0.3,0.3,97.4,0.0,110.5,35.0,11.21,0.0,0.0,0.2
1630164,James Wiseman,IND,83,240,24.0,6.0,0.615,0.667,0.0,1.0,0.0,0.0,118.2,0.0,141.7,,,0.0,0.0,0.0
1642419,Jamison Battle,TOR,79,220,24.0,7.1,0.59,0.456,0.2,2.7,0.9,0.5,105.0,0.3,113.4,,,0.02,0.27,0.18
1641716,Jarace Walker,IND,79,235,21.0,6.1,0.59,0.538,0.3,3.1,1.5,1.0,107.0,0.7,112.1,38.0,10.89,0.0,0.18,0.23
1630215,Jared Butler,PHI,75,193,24.0,9.0,0.549,0.447,0.2,1.8,3.7,1.3,108.5,0.7,114.5,,,0.04,0.4,0.25
1642272,Jared McCain,PHI,75,195,21.0,15.3,0.589,0.51,0.0,2.4,2.6,1.6,109.3,0.7,111.4,33.0,10.87,0.0,0.55,0.35
1631197,Jared Rhoden,TOR,77,210,25.0,8.4,0.602,0.532,0.1,3.0,1.1,0.6,118.1,0.7,103.4,,,0.0,0.0,0.11
1628991,Jaren Jackson Jr.,MEM,82,242,25.0,22.2,0.591,0.419,1.5,5.6,2.0,2.1,115.2,1.2,108.8,,,0.0,0.81,0.85
1629020,Jarred Vanderbilt,LAL,80,214,26.0,4.1,0.537,0.47,0.3,5.1,1.1,0.8,115.6,1.0,112.2,,,0.0,0.47,0.53
1628386,Jarrett Allen,CLE,81,243,27.0,13.5,0.724,0.468,0.9,9.7,1.9,1.2,121.9,0.9,111.3,35.5,11.82,0.01,0.59,1.7
1629750,Javonte Green,CLE,77,205,31.0,5.1,0.541,0.452,0.5,3.2,0.8,0.5,109.1,1.0,117.0,,,0.02,0.49,0.25
1629637,Jaxson Hayes,LAL,84,220,25.0,6.8,0.72,0.441,0.9,4.8,1.0,0.8,112.3,0.6,109.8,34.5,11.74,0.02,0.48,1.09
1630643,Jay Huff,MEM,85,240,27.0,6.9,0.666,0.477,0.9,2.0,0.6,0.5,111.0,0.3,110.1,,,0.0,0.12,0.83
1627759,Jaylen Brown,BOS,78,223,28.0,22.2,0.555,0.469,0.3,5.8,4.5,2.6,121.1,1.2,111.7,,,0.05,0.83,0.65
1641740,Jaylen Clark,MIN,76,205,23.0,4.1,0.598,0.458,0.1,1.3,0.7,0.2,115.2,0.9,109.6,,,0.03,0.31,0.22
1641798,Jaylen Martin,WAS,78,216,21.0,4.9,0.497,0.495,0.0,2.8,1.1,0.8,93.6,0.6,120.7,,,0.0,0.11,0.44
1629669,Jaylen Nowell,WAS,76,201,25.0,8.4,0.43,0.509,0.5,2.5,2.3,1.0,100.9,0.1,114.0,38.5,10.76,0.0,0.29,0.14
1631301,Jaylen Sims,CHA,78,210,26.0,7.0,0.607,0.297,0.2,1.0,2.0,1.3,100.4,0.5,120.4,,,0.0,0.17,0.0
1642377,Jaylen Wells,MEM,80,,21.0,10.4,0.56,0.451,0.1,3.4,1.7,0.9,116.7,0.6,111.9,36.0,11.28,0.05,0.45,0.34
1631119,Jaylin Williams,OKC,81,240,23.0,5.9,0.594,0.42,0.6,5.6,2.6,0.7,121.0,0.5,103.0,30.0,11.64,0.26,0.3,1.3
1642281,Jaylon Tyson,CLE,78,215,22.0,3.6,0.523,0.409,0.1,2.0,0.9,0.6,108.4,0.3,108.8,36.5,11.13,0.03,0.19,0.58
